dcmpo,dcmpo,dcmpo,Unimplemented,v2.05,BASIC,212,236,DFP Compare Ordered X-form
dcmpoq,dcmpoq,dcmpoq,Unimplemented,v2.05,BASIC,212,236,DFP Compare Ordered Quad X-form
dtstdc,dtstdc,dtstdc,Unimplemented,v2.05,BASIC,213,237,DFP Test Data Class Z22-form
dtstdcq,dtstdcq,dtstdcq,Unimplemented,v2.05,BASIC,213,237,DFP Test Data Class Quad Z22-form
dtstdg,dtstdg,dtstdg,Unimplemented,v2.05,BASIC,213,237,DFP Test Data Group Z22-form
dtstdgq,dtstdgq,dtstdgq,Unimplemented,v2.05,BASIC,213,237,DFP Test Data Group Quad Z22-form
dtstex,dtstex,dtstex,Unimplemented,v2.05,BASIC,214,238,DFP Test Exponent X-form
dtstexq,dtstexq,dtstexq,Unimplemented,v2.05,BASIC,214,238,DFP Test Exponent Quad X-form
dtstsf,dtstsf,dtstsf,Unimplemented,v2.05,BASIC,215,239,DFP Test Significance X-form
dtstsfq,dtstsfq,dtstsfq,Unimplemented,v2.05,BASIC,215,239,DFP Test Significance Quad X-form
dquai[.],dquai,dquai,Unimplemented,v2.05,BASIC,217,241,DFP Quantize Immediate Z23-form
dquaiq[.],dquaiq,dquaiq,Unimplemented,v2.05,BASIC,217,241,DFP Quantize Immediate Quad Z23-form
dqua[.],dqua,dqua,Unimplemented,v2.05,BASIC,219,243,DFP Quantize Z23-form
dquaq[.],dquaq,dquaq,Unimplemented,v2.05,BASIC,219,243,DFP Quantize Quad Z23-form
drrnd[.],drrnd,drrnd,Unimplemented,v2.05,BASIC,221,245,DFP Reround Z23-form
drrndq[.],drrndq,drrndq,Unimplemented,v2.05,BASIC,221,245,DFP Reround Quad Z23-form
drintx[.],drintx,drintx,Unimplemented,v2.05,BASIC,224,248,DFP Round To FP Integer With Inexact Z23-form
drintxq[.],drintxq,drintxq,Unimplemented,v2.05,BASIC,224,248,DFP Round To FP Integer With Inexact Quad Z23-form
drintn[.],drintn,drintn,Unimplemented,v2.05,BASIC,226,250,DFP Round To FP Integer Without Inexact Z23-form
drintnq[.],drintnq,drintnq,Unimplemented,v2.05,BASIC,226,250,DFP Round To FP Integer Without Inexact Quad Z23-form
dctdp[.],dctdp,dctdp,Unimplemented,v2.05,BASIC,229,253,DFP Convert To DFP Long X-form
dctqpq[.],dctqpq,dctqpq,Unimplemented,v2.05,BASIC,229,253,DFP Convert To DFP Extended X-form
drdpq[.],drdpq,drdpq,Unimplemented,v2.05,BASIC,230,254,DFP Round To DFP Long X-form
drsp[.],drsp,drsp,Unimplemented,v2.05,BASIC,230,254,DFP Round To DFP Short X-form
dcffixq[.],dcffixq,dcffixq,Unimplemented,v2.05,BASIC,231,255,DFP Convert From Fixed Quad X-form
dcffix[.],dcffix,dcffix,Unimplemented,v2.06,BASIC,231,255,DFP Convert From Fixed X-form
dctfix[.],dctfix,dctfix,Unimplemented,v2.05,BASIC,233,257,DFP Convert To Fixed X-form
dctfixq[.],dctfixq,dctfixq,Unimplemented,v2.05,BASIC,233,257,DFP Convert To Fixed Quad X-form
ddedpd[.],ddedpd,ddedpd,Unimplemented,v2.05,BASIC,235,259,DFP Decode DPD To BCD X-form
ddedpdq[.],ddedpdq,ddedpdq,Unimplemented,v2.05,BASIC,235,259,DFP Decode DPD To BCD Quad X-form
denbcd[.],denbcd,denbcd,Unimplemented,v2.05,BASIC,235,259,DFP Encode BCD To DPD X-form
denbcdq[.],denbcdq,denbcdq,Unimplemented,v2.05,BASIC,235,259,DFP Encode BCD To DPD Quad X-form
diex[.],diex,diex,Unimplemented,v2.05,BASIC,236,260,DFP Insert Biased Exponent X-form
diexq[.],diexq,diexq,Unimplemented,v2.05,BASIC,236,260,DFP Insert Biased Exponent Quad X-form
dxex[.],dxex,dxex,Unimplemented,v2.05,BASIC,236,260,DFP Extract Biased Exponent X-form
dxexq[.],dxexq,dxexq,Unimplemented,v2.05,BASIC,236,260,DFP Extract Biased Exponent Quad X-form
dscli[.],dscli,dscli,Unimplemented,v2.05,BASIC,238,262,DFP Shift Significand Left Immediate Z22-form
dscliq[.],dscliq,dscliq,Unimplemented,v2.05,BASIC,238,262,DFP Shift Significand Left Immediate Quad Z22-form
dscri[.],dscri,dscri,Unimplemented,v2.05,BASIC,238,262,DFP Shift Significand Right Immediate Z22-form
dscriq[.],dscriq,dscriq,Unimplemented,v2.05,BASIC,238,262,DFP Shift Significand Right Immediate Quad Z22-form
lvebx,lvebx,lvebx,Implemented,v2.03,VEC,268,292,Load Vector Element Byte Indexed X-form
lvehx,lvehx,lvehx,Implemented,v2.03,VEC,269,293,Load Vector Element Halfword Indexed X-form
lvewx,lvewx,lvewx,Implemented,v2.03,VEC,270,294,Load Vector Element Word Indexed X-form
lvx,lvx,lvx,Implemented,v2.03,VEC,271,295,Load Vector Indexed X-form
lvxl,lvxl,lvxl,Implemented,v2.03,VEC,271,295,Load Vector Indexed Last X-form
stvebx,stvebx,stvebx,Implemented,v2.03,VEC,272,296,Store Vector Element Byte Indexed X-form
stvehx,stvehx,stvehx,Implemented,v2.03,VEC,273,297,Store Vector Element Halfword Indexed X-form
stvewx,stvewx,stvewx,Implemented,v2.03,VEC,274,298,Store Vector Element Word Indexed X-form
stvx,stvx,stvx,Implemented,v2.03,VEC,275,299,Store Vector Indexed X-form
stvxl,stvxl,stvxl,Implemented,v2.03,VEC,275,299,Store Vector Indexed Last X-form
lvsl,lvsl,lvsl,Implemented,v2.03,VEC,277,301,Load Vector for Shift Left Indexed X-form
lvsr,lvsr,lvsr,Implemented,v2.03,VEC,277,301,Load Vector for Shift Right Indexed X-form
vpkpx,vpkpx,vpkpx,Implemented,v2.03,VEC,278,302,Vector Pack Pixel VX-form
vpkshss,vpkshss,vpkshss,Implemented,v2.03,VEC,279,303,Vector Pack Signed Halfword Signed Saturate VX-form
vpkshus,vpkshus,vpkshus,Implemented,v2.03,VEC,279,303,Vector Pack Signed Halfword Unsigned Saturate VX-form
vpkswss,vpkswss,vpkswss,Implemented,v2.03,VEC,280,304,Vector Pack Signed Word Signed Saturate VX-form
vpkswus,vpkswus,vpkswus,Implemented,v2.03,VEC,280,304,Vector Pack Signed Word Unsigned Saturate VX-form
vpksdss,vpksdss,vpksdss,Implemented,v2.07,VEC,281,305,Vector Pack Signed Doubleword Signed Saturate VX-form
vpksdus,vpksdus,vpksdus,Implemented,v2.07,VEC,281,305,Vector Pack Signed Doubleword Unsigned Saturate VX-form
vpkuhum,vpkuhum,vpkuhum,Implemented,v2.03,VEC,282,306,Vector Pack Unsigned Halfword Unsigned Modulo VX-form
vpkuhus,vpkuhus,vpkuhus,Implemented,v2.03,VEC,282,306,Vector Pack Unsigned Halfword Unsigned Saturate VX-form
vpkuwum,vpkuwum,vpkuwum,Implemented,v2.03,VEC,283,307,Vector Pack Unsigned Word Unsigned Modulo VX-form
vpkuwus,vpkuwus,vpkuwus,Implemented,v2.03,VEC,283,307,Vector Pack Unsigned Word Unsigned Saturate VX-form
vpkudum,vpkudum,vpkudum,Implemented,v2.07,VEC,284,308,Vector Pack Unsigned Doubleword Unsigned Modulo VX-form
vpkudus,vpkudus,vpkudus,Implemented,v2.07,VEC,284,308,Vector Pack Unsigned Doubleword Unsigned Saturate VX-form
vupkhsb,vupkhsb,vupkhsb,Implemented,v2.03,VEC,285,309,Vector Unpack High Signed Byte VX-form
vupklsb,vupklsb,vupklsb,Implemented,v2.03,VEC,285,309,Vector Unpack Low Signed Byte VX-form
vupkhsh,vupkhsh,vupkhsh,Implemented,v2.03,VEC,286,310,Vector Unpack High Signed Halfword VX-form
vupklsh,vupklsh,vupklsh,Implemented,v2.03,VEC,286,310,Vector Unpack Low Signed Halfword VX-form
vupkhsw,vupkhsw,vupkhsw,Implemented,v2.07,VEC,287,311,Vector Unpack High Signed Word VX-form
vupklsw,vupklsw,vupklsw,Implemented,v2.07,VEC,287,311,Vector Unpack Low Signed Word VX-form
vupkhpx,vupkhpx,vupkhpx,Implemented,v2.03,VEC,288,312,Vector Unpack High Pixel VX-form
vupklpx,vupklpx,vupklpx,Implemented,v2.03,VEC,288,312,Vector Unpack Low Pixel VX-form
vmrghb,vmrghb,vmrghb,Implemented,v2.03,VEC,289,313,Vector Merge High Byte VX-form
vmrglb,vmrglb,vmrglb,Implemented,v2.03,VEC,289,313,Vector Merge Low Byte VX-form
vmrghh,vmrghh,vmrghh,Implemented,v2.03,VEC,290,314,Vector Merge High Halfword VX-form
vmrglh,vmrglh,vmrglh,Implemented,v2.03,VEC,290,314,Vector Merge Low Halfword VX-form
vmrghw,vmrghw,vmrghw,Implemented,v2.03,VEC,291,315,Vector Merge High Word VX-form
vmrglw,vmrglw,vmrglw,Implemented,v2.03,VEC,291,315,Vector Merge Low Word VX-form
vmrgew,vmrgew,vmrgew,Implemented,v2.07,VEC,292,316,Vector Merge Even Word VX-form
vmrgow,vmrgow,vmrgow,Implemented,v2.07,VEC,292,316,Vector Merge Odd Word VX-form
vspltb,vspltb,vspltb,Implemented,v2.03,VEC,293,317,Vector Splat Byte VX-form
vsplth,vsplth,vsplth,Implemented,v2.03,VEC,293,317,Vector Splat Halfword VX-form
vspltw,vspltw,vspltw,Implemented,v2.03,VEC,294,318,Vector Splat Word VX-form
vspltisb,vspltisb,vspltisb,Implemented,v2.03,VEC,295,319,Vector Splat Immediate Signed Byte VX-form
vspltish,vspltish,vspltish,Implemented,v2.03,VEC,295,319,Vector Splat Immediate Signed Halfword VX-form
vspltisw,vspltisw,vspltisw,Implemented,v2.03,VEC,295,319,Vector Splat Immediate Signed Word VX-form
vperm,vperm,vperm,Implemented,v2.03,VEC,296,320,Vector Permute VA-form
vsel,vsel,vsel,Implemented,v2.03,VEC,297,321,Vector Select VA-form
vsldoi,vsldoi,vsldoi,Implemented,v2.03,VEC,298,322,Vector Shift Left Double by Octet Immediate VA-form
vsl,vsl,vsl,Implemented,v2.03,VEC,300,324,Vector Shift Left VX-form
vsr,vsr,vsr,Implemented,v2.03,VEC,300,324,Vector Shift Right VX-form
vslo,vslo,vslo,Implemented,v2.03,VEC,301,325,Vector Shift Left by Octet VX-form
vsro,vsro,vsro,Implemented,v2.03,VEC,301,325,Vector Shift Right by Octet VX-form
vaddcuw,vaddcuw,vaddcuw,Implemented,v2.03,VEC,323,347,Vector Add & write Carry Unsigned Word VX-form
vaddsbs,vaddsbs,vaddsbs,Implemented,v2.03,VEC,323,347,Vector Add Signed Byte Saturate VX-form
vaddshs,vaddshs,vaddshs,Implemented,v2.03,VEC,324,348,Vector Add Signed Halfword Saturate VX-form
vaddsws,vaddsws,vaddsws,Implemented,v2.03,VEC,324,348,Vector Add Signed Word Saturate VX-form
vaddubm,vaddubm,vaddubm,Implemented,v2.03,VEC,325,349,Vector Add Unsigned Byte Modulo VX-form
vadduhm,vadduhm,vadduhm,Implemented,v2.03,VEC,325,349,Vector Add Unsigned Halfword Modulo VX-form
vadduwm,vadduwm,vadduwm,Implemented,v2.03,VEC,326,350,Vector Add Unsigned Word Modulo VX-form
vaddudm,vaddudm,vaddudm,Implemented,v2.07,VEC,326,350,Vector Add Unsigned Doubleword Modulo VX-form
vaddubs,vaddubs,vaddubs,Implemented,v2.03,VEC,327,351,Vector Add Unsigned Byte Saturate VX-form
vadduhs,vadduhs,vadduhs,Implemented,v2.03,VEC,327,351,Vector Add Unsigned Halfword Saturate VX-form
vadduws,vadduws,vadduws,Implemented,v2.03,VEC,328,352,Vector Add Unsigned Word Saturate VX-form
vaddeuqm,vaddeuqm,vaddeuqm,Implemented,v2.07,VEC,329,353,Vector Add Extended Unsigned Quadword Modulo VA-form
vadduqm,vadduqm,vadduqm,Implemented,v2.07,VEC,329,353,Vector Add Unsigned Quadword Modulo VX-form
vaddcuq,vaddcuq,vaddcuq,Implemented,v2.07,VEC,330,354,Vector Add & write Carry Unsigned Quadword VX-form
vaddecuq,vaddecuq,vaddecuq,Implemented,v2.07,VEC,330,354,Vector Add Extended & write Carry Unsigned Quadword VA-form
vsubcuw,vsubcuw,vsubcuw,Implemented,v2.03,VEC,331,355,Vector Subtract & Write Carry-out Unsigned Word VX-form
vsubsbs,vsubsbs,vsubsbs,Unimplemented,v2.03,VEC,331,355,Vector Subtract Signed Byte Saturate VX-form
vsubshs,vsubshs,vsubshs,Implemented,v2.03,VEC,332,356,Vector Subtract Signed Halfword Saturate VX-form
vsubsws,vsubsws,vsubsws,Implemented,v2.03,VEC,332,356,Vector Subtract Signed Word Saturate VX-form
vsububm,vsububm,vsububm,Implemented,v2.03,VEC,333,357,Vector Subtract Unsigned Byte Modulo VX-form
vsubuhm,vsubuhm,vsubuhm,Implemented,v2.03,VEC,333,357,Vector Subtract Unsigned Halfword Modulo VX-form
vsubuwm,vsubuwm,vsubuwm,Implemented,v2.03,VEC,334,358,Vector Subtract Unsigned Word Modulo VX-form
vsubudm,vsubudm,vsubudm,Implemented,v2.07,VEC,334,358,Vector Subtract Unsigned Doubleword Modulo VX-form
vsububs,vsububs,vsububs,Implemented,v2.03,VEC,335,359,Vector Subtract Unsigned Byte Saturate VX-form
vsubuhs,vsubuhs,vsubuhs,Implemented,v2.03,VEC,335,359,Vector Subtract Unsigned Halfword Saturate VX-form
vsubuws,vsubuws,vsubuws,Implemented,v2.03,VEC,336,360,Vector Subtract Unsigned Word Saturate VX-form
vsubeuqm,vsubeuqm,vsubeuqm,Implemented,v2.07,VEC,337,361,Vector Subtract Extended Unsigned Quadword Modulo VA-form
vsubuqm,vsubuqm,vsubuqm,Implemented,v2.07,VEC,337,361,Vector Subtract Unsigned Quadword Modulo VX-form
vsubcuq,vsubcuq,vsubcuq,Unimplemented,v2.07,VEC,338,362,Vector Subtract & write Carry-out Unsigned Quadword VX-form
vsubecuq,vsubecuq,vsubecuq,Implemented,v2.07,VEC,338,362,Vector Subtract Extended & write Carry-out Unsigned Quadword VA-form
vmulesb,vmulesb,vmulesb,Implemented,v2.03,VEC,339,363,Vector Multiply Even Signed Byte VX-form
vmulosb,vmulosb,vmulosb,Implemented,v2.03,VEC,339,363,Vector Multiply Odd Signed Byte VX-form
vmuleub,vmuleub,vmuleub,Implemented,v2.03,VEC,340,364,Vector Multiply Even Unsigned Byte VX-form
vmuloub,vmuloub,vmuloub,Implemented,v2.03,VEC,340,364,Vector Multiply Odd Unsigned Byte VX-form
vmulesh,vmulesh,vmulesh,Implemented,v2.03,VEC,341,365,Vector Multiply Even Signed Halfword VX-form
vmulosh,vmulosh,vmulosh,Implemented,v2.03,VEC,341,365,Vector Multiply Odd Signed Halfword VX-form
vmuleuh,vmuleuh,vmuleuh,Implemented,v2.03,VEC,342,366,Vector Multiply Even Unsigned Halfword VX-form
vmulouh,vmulouh,vmulouh,Implemented,v2.03,VEC,342,366,Vector Multiply Odd Unsigned Halfword VX-form
vmulesw,vmulesw,vmulesw,Implemented,v2.07,VEC,343,367,Vector Multiply Even Signed Word VX-form
vmulosw,vmulosw,vmulosw,Implemented,v2.07,VEC,343,367,Vector Multiply Odd Signed Word VX-form
vmuleuw,vmuleuw,vmuleuw,Implemented,v2.07,VEC,344,368,Vector Multiply Even Unsigned Word VX-form
vmulouw,vmulouw,vmulouw,Implemented,v2.07,VEC,344,368,Vector Multiply Odd Unsigned Word VX-form
vmuluwm,vmuluwm,vmuluwm,Implemented,v2.07,VEC,347,371,Vector Multiply Unsigned Word Modulo VX-form
vmhaddshs,vmhaddshs,vmhaddshs,Implemented,v2.03,VEC,351,375,Vector Multiply-High-Add Signed Halfword Saturate VA-form
vmhraddshs,vmhraddshs,vmhraddshs,Implemented,v2.03,VEC,351,375,Vector Multiply-High-Round-Add Signed Halfword Saturate VA-form
vmladduhm,vmladduhm,vmladduhm,Implemented,v2.03,VEC,352,376,Vector Multiply-Low-Add Unsigned Halfword Modulo VA-form
vmsumubm,vmsumubm,vmsumubm,Implemented,v2.03,VEC,352,376,Vector Multiply-Sum Unsigned Byte Modulo VA-form
vmsummbm,vmsummbm,vmsummbm,Implemented,v2.03,VEC,353,377,Vector Multiply-Sum Mixed Byte Modulo VA-form
vmsumshm,vmsumshm,vmsumshm,Implemented,v2.03,VEC,353,377,Vector Multiply-Sum Signed Halfword Modulo VA-form
vmsumshs,vmsumshs,vmsumshs,Implemented,v2.03,VEC,354,378,Vector Multiply-Sum Signed Halfword Saturate VA-form
vmsumuhm,vmsumuhm,vmsumuhm,Implemented,v2.03,VEC,354,378,Vector Multiply-Sum Unsigned Halfword Modulo VA-form
vmsumuhs,vmsumuhs,vmsumuhs,Implemented,v2.03,VEC,355,379,Vector Multiply-Sum Unsigned Halfword Saturate VA-form
vsumsws,vsumsws,vsumsws,Implemented,v2.03,VEC,367,391,Vector Sum across Signed Word Saturate VX-form
vsum2sws,vsum2sws,vsum2sws,Implemented,v2.03,VEC,368,392,Vector Sum across Half Signed Word Saturate VX-form
vsum4sbs,vsum4sbs,vsum4sbs,Implemented,v2.03,VEC,369,393,Vector Sum across Quarter Signed Byte Saturate VX-form
vsum4shs,vsum4shs,vsum4shs,Implemented,v2.03,VEC,369,393,Vector Sum across Quarter Signed Halfword Saturate VX-form
vsum4ubs,vsum4ubs,vsum4ubs,Implemented,v2.03,VEC,370,394,Vector Sum across Quarter Unsigned Byte Saturate VX-form
vavgsb,vavgsb,vavgsb,Implemented,v2.03,VEC,375,399,Vector Average Signed Byte VX-form
vavgub,vavgub,vavgub,Implemented,v2.03,VEC,375,399,Vector Average Unsigned Byte VX-form
vavgsh,vavgsh,vavgsh,Implemented,v2.03,VEC,376,400,Vector Average Signed Halfword VX-form
vavguh,vavguh,vavguh,Implemented,v2.03,VEC,376,400,Vector Average Unsigned Halfword VX-form
vavgsw,vavgsw,vavgsw,Implemented,v2.03,VEC,377,401,Vector Average Signed Word VX-form
vavguw,vavguw,vavguw,Implemented,v2.03,VEC,377,401,Vector Average Unsigned Word VX-form
vmaxsb,vmaxsb,vmaxsb,Implemented,v2.03,VEC,380,404,Vector Maximum Signed Byte VX-form
vmaxub,vmaxub,vmaxub,Implemented,v2.03,VEC,380,404,Vector Maximum Unsigned Byte VX-form
vmaxsh,vmaxsh,vmaxsh,Implemented,v2.03,VEC,381,405,Vector Maximum Signed Halfword VX-form
vmaxuh,vmaxuh,vmaxuh,Implemented,v2.03,VEC,381,405,Vector Maximum Unsigned Halfword VX-form
vmaxsw,vmaxsw,vmaxsw,Implemented,v2.03,VEC,382,406,Vector Maximum Signed Word VX-form
vmaxuw,vmaxuw,vmaxuw,Implemented,v2.03,VEC,382,406,Vector Maximum Unsigned Word VX-form
vmaxsd,vmaxsd,vmaxsd,Implemented,v2.07,VEC,383,407,Vector Maximum Signed Doubleword VX-form
vmaxud,vmaxud,vmaxud,Implemented,v2.07,VEC,383,407,Vector Maximum Unsigned Doubleword VX-form
vminsb,vminsb,vminsb,Implemented,v2.03,VEC,384,408,Vector Minimum Signed Byte VX-form
vminub,vminub,vminub,Implemented,v2.03,VEC,384,408,Vector Minimum Unsigned Byte VX-form
vminsh,vminsh,vminsh,Implemented,v2.03,VEC,385,409,Vector Minimum Signed Halfword VX-form
vminuh,vminuh,vminuh,Implemented,v2.03,VEC,385,409,Vector Minimum Unsigned Halfword VX-form
vminsw,vminsw,vminsw,Implemented,v2.03,VEC,386,410,Vector Minimum Signed Word VX-form
vminuw,vminuw,vminuw,Implemented,v2.03,VEC,386,410,Vector Minimum Unsigned Word VX-form
vminsd,vminsd,vminsd,Implemented,v2.07,VEC,387,411,Vector Minimum Signed Doubleword VX-form
vminud,vminud,vminud,Implemented,v2.07,VEC,387,411,Vector Minimum Unsigned Doubleword VX-form
vcmpequb[.],vcmpequb,vcmpequb,Implemented,v2.03,VEC,388,412,Vector Compare Equal Unsigned Byte VC-form
vcmpequw[.],vcmpequw,vcmpequw,Implemented,v2.03,VEC,388,412,Vector Compare Equal Unsigned Word VC-form
vcmpequh[.],vcmpequh,vcmpequh,Implemented,v2.03,VEC,389,413,Vector Compare Equal Unsigned Halfword VC-form
vcmpequd[.],vcmpequd,vcmpequd,Implemented,v2.07,VEC,391,415,Vector Compare Equal Unsigned Doubleword VC-form
vcmpgtsb[.],vcmpgtsb,vcmpgtsb,Implemented,v2.03,VEC,393,417,Vector Compare Greater Than Signed Byte VC-form
vcmpgtub[.],vcmpgtub,vcmpgtub,Implemented,v2.03,VEC,393,417,Vector Compare Greater Than Unsigned Byte VC-form
vcmpgtsh[.],vcmpgtsh,vcmpgtsh,Implemented,v2.03,VEC,394,418,Vector Compare Greater Than Signed Halfword VC-form
vcmpgtuh[.],vcmpgtuh,vcmpgtuh,Implemented,v2.03,VEC,394,418,Vector Compare Greater Than Unsigned Halfword VC-form
vcmpgtsw[.],vcmpgtsw,vcmpgtsw,Implemented,v2.03,VEC,395,419,Vector Compare Greater Than Signed Word VC-form
vcmpgtuw[.],vcmpgtuw,vcmpgtuw,Implemented,v2.03,VEC,395,419,Vector Compare Greater Than Unsigned Word VC-form
vcmpgtsd[.],vcmpgtsd,vcmpgtsd,Implemented,v2.07,VEC,396,420,Vector Compare Greater Than Signed Doubleword VC-form
vcmpgtud[.],vcmpgtud,vcmpgtud,Implemented,v2.07,VEC,396,420,Vector Compare Greater Than Unsigned Doubleword VC-form
vand,vand,vand,Implemented,v2.03,VEC,402,426,Vector Logical AND VX-form
vandc,vandc,vandc,Implemented,v2.03,VEC,402,426,Vector Logical AND with Complement VX-form
vnor,vnor,vnor,Implemented,v2.03,VEC,403,427,Vector Logical NOR VX-form
vor,vor,vor,Implemented,v2.03,VEC,403,427,Vector Logical OR VX-form
vxor,vxor,vxor,Implemented,v2.03,VEC,403,427,Vector Logical XOR VX-form
veqv,veqv,veqv,Implemented,v2.07,VEC,403,427,Vector Logical Equivalence VX-form
vnand,vnand,vnand,Implemented,v2.07,VEC,403,427,Vector Logical NAND VX-form
vorc,vorc,vorc,Implemented,v2.07,VEC,403,427,Vector Logical OR with Complement VX-form
vrlb,vrlb,vrlb,Implemented,v2.03,VEC,404,428,Vector Rotate Left Byte VX-form
vrlh,vrlh,vrlh,Implemented,v2.03,VEC,404,428,Vector Rotate Left Halfword VX-form
vrlw,vrlw,vrlw,Implemented,v2.03,VEC,404,428,Vector Rotate Left Word VX-form
vrld,vrld,vrld,Implemented,v2.07,VEC,405,429,Vector Rotate Left Doubleword VX-form
vslb,vslb,vslb,Implemented,v2.03,VEC,413,437,Vector Shift Left Byte VX-form
vslh,vslh,vslh,Implemented,v2.03,VEC,413,437,Vector Shift Left Halfword VX-form
vslw,vslw,vslw,Implemented,v2.03,VEC,414,438,Vector Shift Left Word VX-form
vsld,vsld,vsld,Implemented,v2.07,VEC,414,438,Vector Shift Left Doubleword VX-form
vsrb,vsrb,vsrb,Implemented,v2.03,VEC,416,440,Vector Shift Right Byte VX-form
vsrh,vsrh,vsrh,Implemented,v2.03,VEC,416,440,Vector Shift Right Halfword VX-form
vsrw,vsrw,vsrw,Implemented,v2.03,VEC,417,441,Vector Shift Right Word VX-form
vsrd,vsrd,vsrd,Implemented,v2.07,VEC,417,441,Vector Shift Right Doubleword VX-form
vsrab,vsrab,vsrab,Implemented,v2.03,VEC,419,443,Vector Shift Right Algebraic Byte VX-form
vsrah,vsrah,vsrah,Implemented,v2.03,VEC,419,443,Vector Shift Right Algebraic Halfword VX-form
vsraw,vsraw,vsraw,Implemented,v2.03,VEC,420,444,Vector Shift Right Algebraic Word VX-form
vsrad,vsrad,vsrad,Implemented,v2.07,VEC,420,444,Vector Shift Right Algebraic Doubleword VX-form
vaddfp,vaddfp,vaddfp,Implemented,v2.03,VEC,422,446,Vector Add Floating-Point VX-form
vsubfp,vsubfp,vsubfp,Implemented,v2.03,VEC,422,446,Vector Subtract Floating-Point VX-form
vmaddfp,vmaddfp,vmaddfp,Implemented,v2.03,VEC,423,447,Vector Multiply-Add Floating-Point VA-form
vnmsubfp,vnmsubfp,vnmsubfp,Implemented,v2.03,VEC,423,447,Vector Negative Multiply-Subtract Floating-Point VA-form
vmaxfp,vmaxfp,vmaxfp,Implemented,v2.03,VEC,424,448,Vector Maximum Floating-Point VX-form
vminfp,vminfp,vminfp,Implemented,v2.03,VEC,424,448,Vector Minimum Floating-Point VX-form
vcfsx,vcfsx,vcfsx,Implemented,v2.03,VEC,425,449,Vector Convert with round to nearest From Signed Word to floating-point format VX-form
vcfux,vcfux,vcfux,Implemented,v2.03,VEC,425,449,Vector Convert with round to nearest From Unsigned Word to floating-point format VX-form
vctsxs,vctsxs,vctsxs,Implemented,v2.03,VEC,426,450,Vector Convert with round to zero from floating-point To Signed Word format Saturate VX-form
vctuxs,vctuxs,vctuxs,Implemented,v2.03,VEC,426,450,Vector Convert with round to zero from floating-point To Unsigned Word format Saturate VX-form
vrfim,vrfim,vrfim,Implemented,v2.03,VEC,427,451,Vector Round to Floating-Point Integer toward -Infinity VX-form
vrfin,vrfin,vrfin,Implemented,v2.03,VEC,427,451,Vector Round to Floating-Point Integer Nearest VX-form
vrfip,vrfip,vrfip,Implemented,v2.03,VEC,428,452,Vector Round to Floating-Point Integer toward +Infinity VX-form
vrfiz,vrfiz,vrfiz,Implemented,v2.03,VEC,428,452,Vector Round to Floating-Point Integer toward Zero VX-form
vcmpbfp[.],vcmpbfp,vcmpbfp,Unimplemented,v2.03,VEC,429,453,Vector Compare Bounds Floating-Point VC-form
vcmpeqfp[.],vcmpeqfp,vcmpeqfp,Unimplemented,v2.03,VEC,430,454,Vector Compare Equal Floating-Point VC-form
vcmpgefp[.],vcmpgefp,vcmpgefp,Unimplemented,v2.03,VEC,430,454,Vector Compare Greater Than or Equal Floating-Point VC-form
vcmpgtfp[.],vcmpgtfp,vcmpgtfp,Unimplemented,v2.03,VEC,431,455,Vector Compare Greater Than Floating-Point VC-form
vexptefp,vexptefp,vexptefp,Implemented,v2.03,VEC,432,456,Vector 2 Raised to the Exponent Estimate Floating-Point VX-form
vlogefp,vlogefp,vlogefp,Implemented,v2.03,VEC,433,457,Vector Log Base 2 Estimate Floating-Point VX-form
vrefp,vrefp,vrefp,Implemented,v2.03,VEC,434,458,Vector Reciprocal Estimate Floating-Point VX-form
vrsqrtefp,vrsqrtefp,vrsqrtefp,Implemented,v2.03,VEC,434,458,Vector Reciprocal Square Root Estimate Floating-Point VX-form
vcipher,vcipher,vcipher,Unimplemented,v2.07,VEC,435,459,Vector AES Cipher VX-form
vcipherlast,vcipherlast,vcipherlast,Unimplemented,v2.07,VEC,435,459,Vector AES Cipher Last VX-form
vncipher,vncipher,vncipher,Unimplemented,v2.07,VEC,436,460,Vector AES Inverse Cipher VX-form
vncipherlast,vncipherlast,vncipherlast,Unimplemented,v2.07,VEC,436,460,Vector AES Inverse Cipher Last VX-form
vsbox,vsbox,vsbox,Unimplemented,v2.07,VEC,437,461,Vector AES SubBytes VX-form
vshasigmad,vshasigmad,vshasigmad,Unimplemented,v2.07,VEC,438,462,Vector SHA-512 Sigma Doubleword VX-form
vshasigmaw,vshasigmaw,vshasigmaw,Unimplemented,v2.07,VEC,439,463,Vector SHA-256 Sigma Word VX-form
vpmsumb,vpmsumb,vpmsumb,Unimplemented,v2.07,VEC,440,464,Vector Polynomial Multiply-Sum Byte VX-form
vpmsumh,vpmsumh,vpmsumh,Unimplemented,v2.07,VEC,441,465,Vector Polynomial Multiply-Sum Halfword VX-form
vpmsumw,vpmsumw,vpmsumw,Unimplemented,v2.07,VEC,442,466,Vector Polynomial Multiply-Sum Word VX-form
vpmsumd,vpmsumd,vpmsumd,Unimplemented,v2.07,VEC,443,467,Vector Polynomial Multiply-Sum Doubleword VX-form
vpermxor,vpermxor,vpermxor,Unimplemented,v2.07,VEC,444,468,Vector Permute & Exclusive-OR VA-form
vgbbd,vgbbd,vgbbd,Implemented,v2.07,VEC,445,469,Vector Gather Bits by Bytes by Doubleword VX-form
